ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,0.0,0.6175308,0.5800388,-0.59129417,0.6564474,0.63604915,-0.86456376,0.7802439,-0.4145949,-0.72596705,-0.32045734,-0.97746503,0.23675203,0.5464426
1,0.0,-0.47007692,0.5800388,0.15557384,-0.11529839,-0.76412046,0.6992793,0.71547914,-0.34734362,-0.22374934,-0.32045734,0.38612926,0.5145874,0.0035392046
2,0.0,0.5652858,0.50407815,0.15557384,-0.11529839,-0.76412046,0.6992793,0.7802439,-0.34734362,-0.72596705,-0.24576217,0.38612926,0.23675203,0.0035392046
3,0.0,-0.47007692,0.5800388,-0.59129417,-0.11529839,-0.76412046,0.2889217,0.5831275,-0.34734362,-0.24254608,-0.32045734,0.38081753,0.52247643,0.5464426
4,0.0,0.5652858,0.5800388,-0.5826918,0.95746505,0.63604915,0.2889217,0.5831275,-0.34734362,-0.24254608,-0.32045734,0.38612926,0.52247643,0.0035392046
5,0.0,0.6175308,0.6207911,-0.59129417,-0.11529839,-0.76412046,-0.86456376,0.7802439,-0.34734362,-0.22374934,-0.97961706,0.38081753,0.52247643,0.0035392046
6,0.0,0.5652858,0.50407815,-0.5826918,0.95746505,0.63604915,0.2889217,0.5595355,-0.4145949,-0.22374934,-0.32045734,0.38081753,0.52247643,0.76848316
7,0.0,-0.47007692,0.5800388,-0.5826918,-0.009783804,-0.76412046,0.6992793,0.5595355,-0.4145949,-0.22374934,-0.32045734,0.38612926,0.52247643,0.76848316
8,0.0,-0.034888864,0.5800388,0.36604953,-0.11529839,-0.76412046,-0.7969165,0.5831275,-0.4145949,-0.22374934,0.044674635,0.38612926,0.52247643,0.76848316
9,0.0,0.6175308,0.5800388,0.9527551,-0.009783804,-0.331347,0.6992793,0.5831275,-0.4145949,-0.90014327,-0.97961706,0.9949342,0.52247643,0.76848316
10,0.0,-0.8248328,0.5800388,0.9527551,-0.009783804,0.58639884,0.6992793,-0.050366104,-0.4145949,-0.22374934,-0.97961706,0.9949342,0.52247643,0.0035392046
11,0.0,-0.8248328,0.50407815,0.36604953,-0.2584961,-0.76412046,-0.7969165,-0.050366104,-0.17702216,-0.24254608,0.044674635,0.9949342,0.52247643,0.76848316
12,0.0,-0.8248328,0.5800388,0.0494169,-0.2584961,-0.02653271,-0.69695944,-0.050366104,-0.4145949,-0.22374934,-0.97961706,0.11399102,0.52247643,0.76848316
13,0.0,-0.8248328,0.50407815,0.9527551,-0.75421417,0.58639884,0.6992793,0.5831275,-0.17702216,-0.90014327,0.9708365,0.9949342,0.52247643,0.76848316
14,0.0,-0.8248328,0.782843,0.0494169,-0.2584961,0.58639884,-0.48484796,0.78386116,-0.17702216,-0.15020049,0.23816419,0.9949342,-0.20591164,0.76848316
15,0.0,-0.8248328,0.782843,0.0494169,-0.75421417,-0.02653271,-0.48484796,-0.050366104,-0.0772565,-0.90014327,0.23816419,-0.6305696,-0.20591164,0.77207243
16,0.0,0.5653714,0.5800388,0.0494169,-0.75421417,-0.02653271,-0.48484796,-0.050366104,-0.17702216,-0.90014327,0.23816419,0.9949342,-0.20591164,0.76848316
17,0.0,0.5653714,0.782843,0.0494169,-0.75421417,-0.02653271,-0.69454193,-0.050366104,-0.17702216,-0.15020049,0.9708365,0.9949342,-0.20591164,0.76848316
18,0.0,0.5653714,0.782843,0.0494169,-0.3505705,-0.02653271,-0.48484796,-0.050366104,-0.0772565,-0.90014327,0.9708365,-0.6305696,-0.20591164,0.77207243
19,0.0,-0.2095502,0.782843,-0.8348416,-0.912291,-0.76412046,-0.6083881,-0.050366104,-0.0772565,-0.15020049,0.9708365,0.9949342,-0.20591164,0.77207243
20,0.0,-0.2095502,0.5429101,-0.8348416,-0.75421417,-0.02653271,-0.69454193,-0.050366104,-0.17702216,-0.90014327,0.23816419,0.9949342,-0.20591164,0.76848316
21,0.0,0.5653714,0.782843,0.36604953,-0.75421417,-0.02653271,-0.48484796,-0.050366104,-0.0772565,-0.90014327,0.9708365,0.9949342,0.9055165,0.76848316
22,0.0,-0.2095502,0.5429101,0.36604953,-0.912291,-0.02653271,-0.6083881,0.5735357,-0.0772565,-0.90014327,0.9708365,-0.8300404,0.7910328,0.77207243
23,0.0,-0.2095502,0.5429101,0.36604953,-0.3505705,0.99199986,-0.69454193,0.5735357,-0.53051066,-0.15020049,0.9708365,-0.8300404,0.9055165,0.77207243
24,0.0,-0.2095502,0.7767019,0.18636835,-0.3505705,-0.02653271,-0.48484796,-0.1792615,-0.53051066,-0.15020049,0.9708365,0.97953665,0.9055165,-0.5116047
25,0.0,-0.020073116,0.5429101,-0.8348416,-0.3505705,-0.02653271,-0.48484796,0.5735357,-0.53051066,-0.90014327,0.9708365,-0.8300404,0.9055165,-0.5116047
26,0.0,0.5653714,0.5429101,0.18636835,-0.3505705,0.99199986,-0.48484796,0.5735357,-0.53051066,-0.90014327,0.9708365,-0.8300404,0.9055165,0.888047
27,0.0,-0.2095502,0.5429101,0.18636835,-0.912291,-0.9786088,-0.6083881,0.5735357,0.01010704,-0.15020049,0.9708365,-0.8300404,0.7910328,-0.5000588
28,0.0,-0.1909461,0.7767019,0.18636835,-0.3505705,0.99199986,-0.6083881,-0.1792615,-0.0772565,-0.10591191,0.9708365,0.97953665,0.9055165,-0.5000588
29,0.0,-0.020073116,0.5429101,-0.8348416,0.13057876,-0.9786088,-0.48484796,0.5735357,-0.54496884,-0.10591191,0.18156731,0.97953665,0.2620175,0.888047
30,0.0,-0.1909461,0.5429101,0.18636835,-0.912291,-0.9786088,-0.48484796,0.827755,-0.53051066,-0.10591191,0.9708365,-0.40676492,-0.5719435,0.888047
31,0.0,-0.1909461,0.7767019,0.18636835,-0.912291,0.6681409,-0.69454193,0.827755,-0.53051066,-0.10591191,-0.15371644,-0.8300404,-0.5719435,0.888047
32,0.0,-0.1909461,0.67295504,0.8978827,0.98878956,-0.9786088,-0.74509937,0.827755,-0.54496884,-0.10591191,0.07172644,0.1067574,0.2620175,0.888047
33,0.0,0.083500385,0.5429101,0.18636835,0.98878956,-0.9786088,-0.48484796,0.5735357,-0.54496884,-0.10591191,0.18156731,-0.8300404,0.2620175,0.888047
34,0.0,-0.020073116,0.7767019,0.8978827,-0.912291,0.99199986,-0.6083881,0.5735357,-0.53051066,0.077462435,0.07172644,0.07983613,-0.5719435,0.888047
35,0.0,0.083500385,0.8990133,0.18636835,-0.912291,-0.9786088,-0.74509937,-0.109886646,-0.54496884,-0.10591191,0.18156731,0.07983613,-0.5719435,0.888047
36,0.0,-0.1909461,0.8990133,0.8978827,0.98878956,0.6681409,-0.74509937,-0.109886646,-0.53051066,-0.10591191,-0.36012292,0.1067574,-0.5719435,0.98858976
37,0.0,-0.45405978,0.8990133,0.8978827,0.98878956,-0.9786088,-0.74509937,-0.109886646,-0.55443645,-0.10591191,0.07172644,0.07983613,-0.5719435,-0.19211227
38,0.0,0.083500385,0.67295504,0.8978827,0.98878956,-0.9786088,-0.74509937,-0.109886646,-0.55443645,-0.10591191,0.18156731,0.07983613,-0.5719435,-0.19211227
39,0.0,0.083500385,0.67295504,0.8978827,-0.83548343,-0.9786088,-0.74509937,-0.109886646,-0.55443645,-0.10591191,-0.36012292,-0.43630117,-0.92125195,-0.19211227
40,0.0,0.083500385,0.8990133,-0.16885173,-0.83548343,-0.9786088,-0.74509937,-0.233379,-0.55443645,0.077462435,-0.36012292,-0.8094534,-0.5719435,-0.19211227
41,0.0,-0.9933871,0.67295504,-0.16885173,-0.7540406,-0.9786088,-0.74509937,-0.109886646,-0.54496884,0.077462435,0.18156731,0.07983613,-0.5719435,-0.19211227
42,0.0,-0.020073116,0.67295504,0.8978827,-0.83548343,-0.13943839,-0.74509937,0.84861696,0.5991118,-0.61348414,-0.36012292,0.07983613,0.93891,-0.19211227
43,0.0,0.083500385,0.8990133,0.8978827,-0.83548343,-0.13943839,-0.74509937,-0.233379,0.5991118,-0.61348414,-0.80763835,0.89494705,0.93891,-0.19211227
