ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,29.338064,0.9833956,0.51174045,0.3695904,-0.73921955,0.6845114,0.15046906,0.74386525,0.708629,-0.013919413,-0.33255082,-0.11639255,0.08944428,0.27874136
1,7.3533807,-0.7387427,-0.46346158,0.3695904,-0.48753363,0.6845114,0.4852357,0.74386525,0.23725915,-0.18709987,-0.73133945,0.32622373,-0.6511483,-0.1739043
2,14.809378,-0.7387427,-0.46346158,0.8823372,0.86070955,-0.41026264,0.4852357,0.74386525,0.708629,-0.18709987,-0.73133945,0.32622373,0.08944428,-0.1739043
3,6.5973473,-0.7387427,-0.6459177,-0.8963995,0.62998164,0.6845114,0.15046906,0.8197757,0.73644507,-0.18709987,-0.73133945,0.6402912,0.7919754,-0.1739043
4,6.7616796,-0.7387427,-0.46346158,-0.8963995,0.86070955,0.6845114,0.15046906,0.74386525,0.708629,-0.18709987,-0.33255082,0.32622373,0.08944428,0.12189937
5,20.335285,-0.7387427,-0.6459177,-0.8963995,-0.15636641,0.65835345,0.15046906,0.74386525,0.708629,-0.18709987,-0.33255082,0.32622373,0.7919754,0.12189937
6,14.833808,-0.7387427,-0.081686854,0.8823372,-0.15636641,0.65835345,0.15046906,0.74386525,0.77624464,-0.18709987,-0.33255082,0.32622373,0.7919754,-0.1739043
7,14.809378,-0.7387427,-0.46346158,0.8823372,0.86070955,0.65835345,0.15046906,0.74386525,-0.6688192,-0.18709987,-0.73133945,0.6402912,0.7919754,0.12189937
8,16.467037,-0.83462524,-0.6459177,0.8823372,0.86070955,0.6845114,0.15046906,0.74386525,0.73644507,-0.83389723,-0.33255082,-0.55056965,0.08944428,0.12189937
9,17.684153,-0.83462524,-0.081686854,0.8823372,0.81295,0.6845114,0.15046906,0.74386525,-0.6688192,-0.83389723,-0.73133945,-0.55056965,0.7919754,0.12189937
10,14.809378,-0.7387427,0.05530262,0.8823372,0.86070955,0.65835345,0.15046906,0.74386525,0.73644507,-0.83389723,-0.7450101,-0.55056965,0.7919754,-0.77182573
11,17.684153,-0.83462524,-0.081686854,0.8823372,0.81295,0.6845114,0.15046906,0.74386525,0.73644507,-0.83389723,0.024258733,-0.55056965,0.08944428,0.12189937
12,14.809378,-0.7387427,0.05530262,0.8823372,0.86070955,0.6845114,0.9658123,0.74386525,0.708629,-0.83389723,-0.73133945,-0.55056965,0.44267154,0.12189937
13,16.809702,-0.7387427,-0.081686854,0.9177495,0.81295,0.6845114,0.9658123,0.74386525,0.73644507,-0.83389723,-0.7450101,-0.55056965,0.44267154,0.12189937
14,7.496585,0.37528408,0.05530262,0.29359782,0.86070955,0.6845114,0.9658123,0.74386525,0.77624464,-0.83389723,-0.7450101,-0.55056965,-0.67358446,0.12189937
15,28.945953,0.56444216,0.05530262,0.9177495,-0.507223,0.6845114,0.9658123,-0.85014445,-0.8086518,-0.83389723,-0.7450101,-0.30809754,0.44267154,-0.77182573
