ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,1.0,-0.92036575,-0.7739716,0.6123675,0.10494888,0.97055423,-0.39113182,0.6001005,0.68606234,-0.53328454,-0.5490843,-0.1352734,-0.5075289,-0.046797335
1,1.0,-0.5970929,-0.38532996,0.6123675,0.4744531,0.97055423,0.38424075,0.6001005,0.68606234,-0.025333464,-0.5490843,-0.1352734,-0.5075289,-0.11344153
2,1.0,-0.5970929,-0.38532996,0.6123675,-0.016184032,0.97055423,0.38424075,0.7700207,0.8766655,-0.0316239,0.42758882,-0.1352734,-0.5075289,-0.11344153
3,1.0,-0.5970929,-0.7458563,0.6123675,0.4744531,0.97055423,0.38424075,0.7700207,0.68606234,-0.0316239,-0.78205043,-0.1352734,-0.5075289,-0.11344153
4,1.0,-0.03176534,-0.7458563,0.6123675,0.10494888,0.97055423,0.38424075,-0.95907086,-0.39870697,-0.0316239,0.42758882,-0.1352734,-0.5075289,-0.11344153
5,1.0,-0.03176534,-0.7739716,0.6123675,-0.016184032,0.16253114,0.38424075,0.7700207,0.8766655,-0.025333464,-0.5490843,-0.1352734,-0.5075289,-0.11344153
6,1.0,-0.19854128,-0.24723315,0.6123675,0.10494888,0.97055423,0.38424075,0.7700207,-0.39870697,-0.025333464,-0.6682031,-0.1352734,0.3396287,-0.11344153
7,1.0,-0.03176534,-0.24723315,0.6123675,0.10494888,0.16253114,-0.6947081,-0.95907086,-0.39870697,0.8548249,0.68965197,-0.1352734,-0.5075289,0.50658345
8,1.0,-0.03176534,-0.24723315,0.6123675,-0.43308693,0.16253114,-0.6964134,-0.95907086,-0.039475918,0.068550825,-0.5532245,-0.25822538,-0.5075289,0.50658345
9,1.0,0.912997,-0.24723315,0.6123675,-0.016184032,-0.95843637,-0.6964134,0.7700207,-0.39870697,0.068550825,-0.5532245,-0.11082333,-0.5075289,-0.11344153
10,1.0,0.912997,-0.9752034,0.6123675,0.10494888,-0.95843637,-0.6947081,-0.95907086,-0.39870697,0.068550825,0.68965197,-0.25822538,-0.5075289,0.50658345
11,1.0,0.912997,-0.24723315,0.6123675,-0.43308693,-0.95843637,-0.6947081,0.7700207,-0.39870697,0.068550825,-0.5532245,-0.1352734,-0.5075289,0.50658345
12,1.0,0.912997,0.96452534,0.6123675,-0.43308693,-0.95843637,-0.6947081,0.7700207,-0.23101896,-0.2610572,0.18141365,-0.1352734,-0.5561731,-0.11344153
13,1.0,-0.906007,-0.9752034,0.6123675,0.9111254,-0.95843637,0.14563298,0.7700207,-0.23101896,0.068550825,-0.5532245,-0.11082333,-0.5561731,-0.11344153
14,1.0,-0.906007,0.96452534,0.6123675,-0.016184032,-0.95843637,-0.6947081,0.7700207,-0.23101896,0.068550825,-0.5532245,-0.1352734,-0.5561731,0.50658345
15,1.0,-0.906007,-0.9752034,0.6123675,-0.016184032,0.73775804,0.14563298,-0.027139008,-0.23101896,0.07034755,0.5281918,-0.1352734,-0.5561731,0.50658345
16,1.0,-0.906007,0.96452534,0.6123675,0.11468196,-0.95843637,-0.6947081,-0.027139008,0.75663006,0.068550825,0.5281918,-0.1352734,-0.5561731,-0.1543963
17,1.0,-0.906007,-0.9752034,-0.5315914,0.11468196,0.73775804,-0.6947081,0.7700207,-0.23101896,0.07034755,0.5281918,-0.11082333,-0.5561731,-0.11344153
18,1.0,-0.906007,0.96452534,-0.5315914,0.11468196,0.73775804,-0.6947081,-0.8053757,-0.23101896,-0.2610572,0.5281918,-0.11082333,-0.5561731,-0.1543963
19,1.0,-0.906007,0.5734563,-0.036170125,0.11468196,0.16253114,-0.6947081,-0.8053757,0.75663006,-0.2610572,0.5281918,-0.1352734,-0.5561731,-0.1969055
20,1.0,-0.906007,0.5734563,-0.036170125,0.11468196,0.45883727,0.14563298,-0.8053757,-0.23101896,-0.2610572,0.5281918,-0.11082333,-0.5561731,-0.1969055
21,1.0,-0.906007,0.5734563,-0.64578533,0.11468196,0.73775804,0.14563298,-0.8053757,0.75663006,0.8902819,0.5281918,-0.11082333,-0.93654746,-0.1543963
22,1.0,-0.906007,0.96452534,-0.64578533,0.11468196,0.16253114,0.14563298,-0.8053757,0.75663006,-0.2610572,0.5281918,-0.11082333,-0.93654746,-0.1543963
23,1.0,-0.906007,0.96452534,-0.036170125,0.11468196,0.73775804,0.14563298,-0.8053757,0.75663006,-0.2610572,0.5281918,0.064739704,-0.5561731,-0.5921842
24,1.0,-0.906007,0.5734563,-0.036170125,0.11468196,0.16253114,0.14563298,-0.6020123,0.75663006,0.8902819,0.5281918,0.064739704,-0.5561731,-0.1969055
25,1.0,-0.906007,0.96452534,-0.64578533,0.11468196,0.73775804,0.076959014,-0.57671857,-0.8072745,0.8902819,0.5281918,0.6821083,0.33828175,-0.1969055
26,1.0,-0.906007,0.96452534,-0.64578533,0.11468196,0.73775804,0.076959014,0.57785976,0.75663006,-0.8456396,-0.1601013,0.064739704,-0.93654746,-0.1969055
27,1.0,-0.906007,0.96452534,0.57846296,0.11468196,0.73775804,0.076959014,0.7494198,-0.8072745,-0.2610572,-0.00638932,0.6821083,0.33828175,-0.1543963
28,1.0,0.21728992,0.96452534,-0.64578533,0.11468196,0.73775804,0.076959014,-0.6020123,-0.8072745,-0.8456396,0.5281918,0.6821083,-0.5561731,-0.15358436
29,1.0,-0.906007,0.96452534,-0.64578533,-0.05796492,0.73775804,-0.61508644,-0.6020123,-0.8072745,0.56480646,-0.1601013,0.6821083,0.33828175,-0.1969055
30,1.0,-0.906007,0.96452534,-0.64578533,-0.05796492,-0.29021734,-0.45372975,-0.57671857,-0.8072745,0.8902819,-0.1601013,0.6821083,0.33828175,-0.1543963
31,1.0,0.21728992,0.96452534,-0.82138836,-0.05796492,-0.29021734,-0.61508644,0.7494198,-0.8072745,0.9607363,-0.00638932,0.6821083,-0.5561731,-0.1969055
32,1.0,-0.906007,0.6216775,0.57846296,0.888116,-0.19024503,-0.45372975,0.7494198,-0.8072745,0.9607363,-0.1601013,0.6821083,0.33828175,-0.15358436
33,1.0,0.44316316,0.3532412,0.57846296,0.888116,-0.29021734,0.076959014,0.57785976,-0.8072745,0.56480646,-0.722451,0.064739704,-0.93654746,-0.1543963
34,1.0,0.44316316,0.6216775,0.57846296,0.888116,-0.19024503,-0.45372975,0.57785976,-0.8072745,0.66977537,0.8157513,0.6821083,0.59069145,-0.8000095
35,1.0,0.44316316,0.6216775,0.57846296,0.888116,-0.19024503,-0.45372975,0.57785976,-0.28077656,0.8601384,-0.722451,0.6821083,0.59069145,0.57445705
36,1.0,0.44316316,0.7147622,0.57846296,-0.66817784,-0.19024503,-0.96761066,0.75547624,0.7331997,0.66977537,-0.722451,0.064739704,0.70146513,-0.1969055
37,1.0,0.44316316,0.6216775,0.57846296,0.888116,-0.19024503,-0.96761066,0.57785976,0.19567478,0.66977537,0.8157513,0.7759429,0.40564728,0.57445705
38,1.0,0.45843315,0.7147622,0.57846296,0.888116,-0.19024503,-0.96761066,0.75547624,0.7331997,0.66977537,-0.1601013,0.6821083,0.40564728,0.57445705
