ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,1.0,-0.90245557,-0.20361614,0.4367504,0.7144072,0.01802361,0.87476027,0.2490232,-0.44403756,-0.8097323,-0.64404,-0.12988448,0.041654587,0.47474086
1,1.0,0.55807126,0.52078485,0.4367504,-0.15097833,0.1528101,0.87476027,0.43093276,0.52725625,-0.57957685,-0.64404,-0.12988448,-0.84233487,0.32039
2,1.0,-0.90245557,0.52078485,-0.29328233,-0.79147863,0.01802361,0.87476027,0.57725096,-0.92252916,-0.8097323,-0.64404,-0.12988448,-0.84233487,0.32039
3,1.0,0.044056654,-0.059695303,0.4367504,-0.15097833,0.1528101,0.87476027,0.2490232,-0.92252916,0.19136822,-0.64404,-0.12988448,-0.84233487,-0.2253092
4,1.0,-0.90245557,0.52078485,-0.29328233,-0.15097833,0.1528101,0.66686213,0.43093276,-0.44403756,-0.8097323,-0.64404,-0.12988448,-0.84233487,0.32039
5,1.0,-0.90245557,-0.20361614,0.4367504,-0.79147863,0.1528101,0.87476027,0.2490232,-0.44403756,-0.8097323,-0.64404,0.47090685,-0.84233487,0.32039
6,1.0,0.044056654,-0.059695303,0.4367504,-0.79147863,0.1528101,0.87476027,0.2490232,-0.92252916,-0.8097323,0.25786924,-0.17051458,-0.84233487,0.10459232
7,1.0,-0.90245557,-0.059695303,0.4367504,-0.79147863,0.01802361,0.66686213,0.57725096,-0.44403756,-0.8097323,-0.64404,-0.17051458,-0.84233487,0.32039
8,1.0,-0.90245557,0.52078485,-0.29328233,-0.79147863,0.1528101,0.87476027,0.57725096,-0.44403756,-0.8097323,0.25786924,-0.17051458,-0.84233487,0.10459232
9,1.0,0.044056654,-0.059695303,0.4367504,0.9841577,0.1528101,0.5746845,0.57725096,-0.44403756,-0.8097323,0.25786924,0.47090685,0.07750285,0.10459232
10,1.0,0.044056654,-0.059695303,0.4367504,0.9841577,0.1528101,0.5746845,0.57725096,-0.44403756,-0.8097323,0.25786924,-0.12988448,0.07750285,0.10459232
11,1.0,-0.90245557,-0.059695303,0.4367504,0.9841577,0.1528101,0.5746845,0.57725096,-0.95755297,-0.8097323,-0.26573503,-0.17051458,0.07750285,0.10459232
12,1.0,-0.18581325,-0.059695303,0.25935793,0.9841577,-0.62490845,0.5746845,0.57725096,0.17801535,-0.3054183,-0.64404,0.47090685,0.07750285,0.10459232
13,1.0,0.86495817,-0.6334984,0.25935793,-0.79147863,-0.35081625,0.87476027,0.57725096,0.17801535,-0.8097323,0.25786924,0.47090685,0.07750285,0.32039
14,1.0,-0.18581325,-0.6334984,0.9364557,-0.79147863,-0.66376054,0.87476027,0.57725096,-0.9483833,-0.6541033,-0.26573503,-0.17051458,-0.49324262,0.10459232
15,1.0,-0.18581325,-0.059695303,0.25935793,0.82224953,0.8995074,0.5746845,0.57725096,-0.49753207,-0.8097323,-0.26573503,0.47090685,-0.49324262,0.10459232
16,1.0,-0.18581325,-0.59121215,0.25935793,-0.85213506,-0.35081625,0.87476027,0.89122057,-0.9483833,-0.3054183,-0.26573503,0.47090685,0.07750285,0.10459232
17,1.0,-0.18581325,-0.059695303,0.25935793,0.9841577,0.8995074,0.87476027,0.57725096,-0.9483833,-0.6541033,-0.26573503,0.47090685,-0.84233487,0.10459232
18,1.0,0.86495817,-0.59121215,0.9364557,0.33003318,0.8995074,0.5746845,0.89122057,-0.9483833,-0.6541033,-0.26573503,-0.17051458,0.07750285,-0.8765969
19,1.0,-0.18581325,-0.059695303,0.25935793,-0.85213506,-0.66376054,0.44383204,0.57725096,0.7713171,0.3623817,-0.26573503,-0.89600146,0.07750285,-0.21380514
