ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,1.0,-0.7114241,0.43325377,-0.43402582,0.5915711,0.15562928,-0.8830715,0.4348842,-0.47993284,0.6954082,0.0047484636,-0.8396275,-0.23625427,-0.31706184
1,1.0,-0.5223929,0.43325377,-0.545864,0.5915711,0.75931334,-0.8830715,-0.30405772,-0.47993284,0.757748,0.0047484636,0.05730152,-0.030875385,0.43631423
2,1.0,-0.16904944,0.9108021,-0.545864,0.5915711,0.75931334,-0.63490564,0.4348842,-0.6330092,0.6954082,0.9910935,0.0144521,0.019273043,-0.31706184
3,1.0,-0.5223929,0.43325377,-0.43402582,-0.31125116,0.15562928,-0.63490564,0.4348842,-0.5605291,0.6954082,0.9910935,0.0144521,-0.23625427,-0.31706184
4,1.0,-0.5223929,0.0015171766,-0.43402582,0.5915711,0.15562928,-0.8830715,0.4348842,-0.47993284,-0.87692136,0.9910935,0.8734207,-0.23625427,0.43631423
5,1.0,-0.16904944,0.43325377,-0.43402582,-0.31125116,0.15562928,-0.8830715,0.4348842,-0.47993284,0.6954082,0.0047484636,0.8734207,0.028754354,0.43631423
6,1.0,-0.16904944,0.0015171766,0.19941986,-0.31125116,0.15562928,-0.63490564,0.4348842,0.5407791,0.7273499,0.4511696,0.05730152,-0.23625427,0.43631423
7,1.0,-0.16904944,0.97563994,0.13520205,0.5915711,0.15562928,-0.8830715,0.12176943,-0.6330092,-0.87692136,-0.10742992,0.8734207,-0.23625427,0.43631423
8,1.0,-0.16904944,0.0015171766,-0.22770345,-0.31125116,0.15562928,0.032075882,0.4425807,0.5407791,0.6954082,-0.10742992,0.8734207,-0.23625427,0.43631423
9,1.0,-0.16904944,0.9108021,-0.43402582,0.5915711,0.15562928,-0.43526214,0.4348842,0.5407791,0.7273499,-0.10742992,-0.84184736,0.028754354,-0.44522238
10,1.0,-0.16904944,0.9108021,-0.43402582,0.5915711,0.15562928,-0.43526214,0.6585399,-0.47993284,0.7273499,-0.10742992,-0.84184736,0.028754354,0.43631423
11,1.0,-0.16904944,0.9108021,-0.43402582,-0.31125116,0.15562928,0.032075882,0.4425807,0.5407791,-0.87692136,0.99658084,0.8734207,-0.23625427,0.73720896
12,1.0,-0.16904944,0.9108021,0.19941986,-0.62989694,0.15562928,-0.43526214,0.4425807,-0.47993284,-0.87692136,0.99658084,-0.84184736,0.0567739,0.43631423
13,1.0,-0.16904944,0.2931844,-0.43402582,0.5915711,0.15562928,-0.43526214,0.12176943,-0.6330092,0.7273499,-0.10742992,-0.84184736,0.028754354,0.040344596
14,1.0,-0.16904944,0.9108021,-0.43402582,0.5915711,0.15562928,-0.43526214,0.6585399,-0.6330092,0.9727497,0.99658084,0.032123804,0.028754354,0.73720896
15,1.0,0.038355708,-0.8742139,0.19941986,0.5915711,-0.701559,0.032075882,-0.0256567,0.5407791,0.7273499,0.60391116,0.78184414,0.0567739,0.040344596
16,1.0,0.038355708,-0.8742139,-0.43402582,-0.62989694,-0.701559,0.032075882,0.6585399,-0.6330092,-0.87692136,-0.10742992,-0.84184736,0.028754354,0.73720896
17,1.0,0.34578574,-0.8742139,0.19941986,-0.092475235,0.15562928,0.032075882,0.23944068,-0.6330092,-0.87692136,-0.10742992,-0.84184736,-0.47162563,0.040344596
18,1.0,0.4059558,-0.8742139,0.19941986,0.65150595,0.9048922,0.8385911,0.12176943,-0.6330092,0.7273499,0.60391116,-0.84184736,-0.47162563,0.4099145
19,1.0,0.4059558,0.60148597,0.1907996,0.65150595,-0.701559,0.032075882,0.23944068,-0.6330092,-0.34453076,0.99658084,0.78184414,0.0567739,0.73720896
20,1.0,0.34578574,0.60148597,0.19941986,0.65150595,0.17451072,0.032075882,0.23944068,-0.6330092,0.9273238,0.99658084,0.032123804,-0.06905246,0.4099145
21,1.0,0.34578574,0.60148597,0.19941986,0.65150595,-0.701559,0.8385911,0.23944068,-0.6330092,0.9273238,0.99658084,0.032123804,0.4560145,0.4099145
22,1.0,0.4059558,0.60148597,0.19941986,-0.62989694,-0.701559,0.032075882,0.23944068,-0.71300924,-0.34453076,0.60391116,0.78184414,0.0567739,0.4099145
23,1.0,-0.60261095,-0.8742139,0.1907996,0.65150595,0.17451072,0.8385911,-0.17524034,-0.6330092,-0.34453076,-0.250466,0.78184414,0.4560145,0.4099145
24,1.0,0.4059558,-0.8742139,0.1907996,0.65150595,0.3207674,0.8385911,-0.17524034,-0.6330092,-0.34453076,-0.250466,0.78184414,0.4560145,0.80445504
