ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12
0,8.0660305,-0.7598639,-0.78004825,0.5982413,0.906111,0.4663124,-0.784614,0.31504118,-0.67853975,-0.36646962,0.5737308,-0.17094988,0.45641232,-0.686653
1,7.893348,0.69009686,-0.2361427,-0.9780548,0.5962477,0.1005944,0.9408417,0.31504118,0.11612105,-0.36646962,-0.3469302,-0.17094988,-0.283746,0.9265369
2,6.6530275,0.69009686,-0.2361427,0.5048331,0.906111,-0.9488059,-0.784614,0.31504118,-0.6971192,-0.36646962,-0.08543503,-0.17094988,-0.283746,0.9265369
3,6.017949,-0.7598639,-0.78004825,-0.9780548,0.5353422,0.5978507,-0.5819819,0.31504118,-0.6971192,-0.36646962,-0.3469302,-0.17094988,0.68085957,0.9265369
4,6.2576537,0.69009686,-0.78004825,0.5982413,0.5353422,0.8779608,-0.5819819,0.31504118,-0.6971192,-0.76187444,-0.3469302,-0.17094988,0.68085957,-0.686653
5,6.6530275,0.69009686,0.027249813,0.5048331,-0.21485567,0.8779608,-0.5819819,-0.8015601,-0.6971192,-0.30283654,0.5737308,-0.17094988,0.68085957,-0.686653
6,7.893348,0.69009686,-0.2361427,-0.9780548,0.5962477,0.1005944,-0.5819819,0.31504118,-0.6971192,0.9203546,-0.08543503,-0.17094988,0.68085957,0.9265369
7,6.781052,0.71941805,-0.055120707,0.5048331,0.5353422,0.8779608,-0.49961823,0.30535197,-0.6971192,-0.30283654,-0.8156733,-0.26870847,0.68085957,0.8368658
8,6.161419,0.71941805,-0.055120707,0.62721074,0.5962477,0.8779608,-0.49961823,-0.8015601,-0.6971192,-0.30283654,-0.08543503,-0.17094988,0.68085957,0.8368658
9,6.781052,0.71941805,-0.055120707,0.5048331,0.5962477,-0.9863891,-0.49961823,-0.13926405,-0.6971192,0.9203546,-0.5471366,-0.26870847,0.1829468,0.8368658
10,6.2309265,0.6733688,-0.055120707,-0.9780548,-0.8878351,-0.9863891,-0.49961823,0.30535197,-0.6971192,-0.30283654,-0.08543503,-0.9502874,0.68085957,0.8368658
11,6.781052,0.71941805,-0.055120707,0.5048331,0.5353422,0.7720312,-0.49961823,0.30535197,-0.41568244,-0.30283654,-0.8156733,-0.26870847,0.7885835,0.8368658
12,6.781052,0.71941805,-0.055120707,0.5048331,0.7835566,0.8779608,-0.49961823,0.30535197,-0.6971192,-0.30283654,-0.8156733,-0.9502874,0.1829468,0.8368658
13,6.781052,0.71941805,-0.055120707,0.5048331,0.7835566,0.8779608,-0.49961823,0.30535197,-0.6971192,-0.30283654,-0.5471366,-0.26870847,0.1829468,0.8368658
14,6.781052,0.71941805,-0.055120707,0.5048331,-0.8878351,-0.9863891,-0.49961823,0.30535197,-0.5717139,-0.30283654,-0.8156733,-0.9502874,0.1829468,-0.5840977
15,6.781052,0.71941805,-0.055120707,0.5048331,-0.8878351,0.8779608,-0.49961823,-0.55076754,-0.80573934,-0.30283654,-0.8156733,-0.26870847,0.1829468,0.8368658
16,6.781052,0.71941805,-0.055120707,0.5048331,-0.8878351,0.7720312,-0.49961823,0.30535197,-0.5717139,-0.30283654,-0.8156733,-0.26870847,0.7885835,0.8368658
17,6.781052,0.71941805,-0.79882866,0.5048331,-0.34562808,0.8779608,-0.49961823,-0.55076754,-0.5717139,0.43905985,-0.8156733,0.6975001,-0.6311513,-0.5840977
18,6.781052,0.71941805,-0.79882866,0.5048331,-0.8878351,0.19256783,-0.055725574,-0.55076754,-0.80573934,-0.066624105,-0.8156733,0.6975001,0.7885835,-0.5840977
19,5.866872,0.9872776,-0.79882866,0.5048331,-0.8878351,0.7720312,-0.7195666,-0.55076754,-0.5717139,0.16792583,0.67951405,-0.26870847,-0.44692528,-0.37614286
20,6.781052,0.71941805,-0.79882866,0.5048331,-0.8878351,0.19256783,-0.7195666,-0.55076754,-0.5717139,-0.8027093,0.67951405,-0.9502874,-0.44692528,-0.37614286
21,8.155678,0.9872776,-0.79882866,-0.8135475,0.028268099,0.7720312,-0.055725574,0.082662106,-0.5717139,-0.8027093,0.67951405,0.23039854,-0.6311513,-0.37614286
22,8.155678,0.9872776,-0.79882866,-0.8135475,0.39318836,-0.7996291,-0.7195666,-0.55076754,0.55540836,-0.71143246,0.67951405,0.6975001,-0.7523534,-0.5840977
23,8.155678,0.9872776,-0.79882866,-0.8135475,0.39318836,0.7720312,-0.7195666,-0.55076754,-0.5717139,-0.71143246,0.67951405,0.23039854,-0.7523534,-0.37614286
24,8.155678,0.9872776,-0.79882866,-0.8135475,-0.0238415,0.19256783,-0.8999734,0.082662106,0.55540836,-0.066624105,0.67951405,0.23039854,-0.44692528,-0.37614286
25,8.155678,0.9872776,0.49275184,-0.8135475,-0.979497,-0.7996291,-0.7195666,0.082662106,-0.5717139,-0.71143246,0.67951405,0.23039854,-0.6311513,-0.37614286
